"email","city","state"
"cleusalina.duarte584020@gmail.com","BOCAIÚVA DO SUL","PR"
"aurenizia.duarte859954@gmail.com","TORRES","RS"
"rosemilson.francilu343962@gmail.com","CONTAGEM","MG"
"albair.areci920346@gmail.com","ALVORADA","RS"
"jonatah.urbana304578@gmail.com","SERRA","ES"
"laurisia.jesina706302@gmail.com","IBIPORÃ","PR"
"dinevaldo.ticiana855028@gmail.com","NOVA FRIBURGO","RJ"
"cleusina.jussario517436@gmail.com","BELO HORIZONTE","MG"
"adrisom.sharom661588@gmail.com","ITAJAÍ","SC"
"ermi.duarte622338@gmail.com","SANTA LUZIA","MG"
"osnilson.elisaudo791834@gmail.com","UBERABA","MG"
"loreta.ednna658302@gmail.com","GASPAR","SC"
"jonhn.vam837600@gmail.com","RIBEIRÃO DAS NEVES","MG"
"lionira.cesira630912@gmail.com","VILA VELHA","ES"
"klenilton.djaci787910@gmail.com","MAFRA","SC"
"vani.lauricio838676@gmail.com","LAGES","SC"
"laudiseia.leodivan440280@gmail.com","PELOTAS","RS"
"dealmo.jesina248158@gmail.com","BELO HORIZONTE","MG"
"ivelta.lauricio348986@gmail.com","BELO HORIZONTE","MG"
"irislaine.areci368554@gmail.com","RIO DE JANEIRO","RJ"
"joeser.jarbson979454@gmail.com","INDAIAL","SC"
"adcarlos.umbelina840022@gmail.com","CAPÃO DA CANOA","RS"
"lyss.argulino308662@gmail.com","RIO DO SUL","SC"
"cleytiane.mychael843928@gmail.com","RIO DE JANEIRO","RJ"
"cleudilene.marthus298046@gmail.com","SANTA LUZIA","MG"
"vangia.duarte363810@gmail.com","ÁGUIA BRANCA","ES"
"arinei.duarte050236@gmail.com","TIMBÓ GRANDE","SC"
"sino.duarte859670@gmail.com","NOVA IGUAÇU","RJ"
"dalfran.elaina942018@gmail.com","CURITIBA","PR"
"nelzo.argulino007930@gmail.com","VIAMÃO","RS"
"yame.andreike237852@gmail.com","JACUTINGA","MG"
"sheylla.nabeli851598@gmail.com","BANDEIRA","MG"
"riolando.dorlan088550@gmail.com","BRUSQUE","SC"
"jelson.hendryck987782@gmail.com","UBERABA","MG"
"joicecleide.francilu286340@gmail.com","VITÓRIA","ES"
"dermerval.antonira209064@gmail.com","GUARAPUAVA","PR"
"uildson.secundino662340@gmail.com","PONTA GROSSA","PR"
"cleuziane.misla178774@gmail.com","PONTA GROSSA","PR"
"vaniria.genai515942@gmail.com","BELO HORIZONTE","MG"
"rayele.lauricio329956@gmail.com","SETE LAGOAS","MG"
"adejailma.nabor240878@gmail.com","ENTRE RIOS DE MINAS","MG"
"anairde.duarte033440@gmail.com","URUPEMA","SC"
"aurenizia.geliza696110@gmail.com","BELO HORIZONTE","MG"
"dalam.castro603776@gmail.com","JAPERI","RJ"
"edglei.duarte799372@gmail.com","BIGUAÇU","SC"
"aselmo.francilu602376@gmail.com","BRASÍLIA","DF"
"evilane.lauricio101608@gmail.com","CURITIBA","PR"
"taelise.saburo933392@gmail.com","BARRA VELHA","SC"
"kirla.jussilaine210234@gmail.com","PORTO ALEGRE","RS"
"elicson.asbel907808@gmail.com","BLUMENAU","SC"
"irvania.jandilucia317688@gmail.com","SANTA LUZIA","MG"
"osmaildo.genai644940@gmail.com","CURITIBA","PR"
"ranikely.lauricio674002@gmail.com","RIO VERDE","GO"
"simauro.gedinalva858574@gmail.com","CURITIBA","PR"
"sheylla.geliza187296@gmail.com","PEDRO LEOPOLDO","MG"
"neilde.francilu716978@gmail.com","TAPERA","RS"
"jaedison.flaedson488334@gmail.com","SANTA VITÓRIA DO PALMAR","RS"
"clobson.jenifer840748@gmail.com","ARCEBURGO","MG"
"neidilson.duarte831610@gmail.com","BELFORD ROXO","RJ"
"juvaldi.duarte231468@gmail.com","PORTO BELO","SC"
"jeoas.palmiria703326@gmail.com","COLATINA","ES"
"lys.geliza958074@gmail.com","CARIACICA","ES"
"cleusina.duarte761918@gmail.com","SENGÉS","PR"
"adrisom.roch873046@gmail.com","SANTA LUZIA","MG"
"gecia.franciley943876@gmail.com","JOINVILLE","SC"
"adjalmir.adeildo779738@gmail.com","CAMPO GRANDE","MS"
"admilda.susara852872@gmail.com","CONTAGEM","MG"
"famela.rodilfo620012@gmail.com","CAMPOS NOVOS","SC"
"cleudis.andi826214@gmail.com","CARIACICA","ES"
"evandro.lonice016260@gmail.com","SANTA HELENA","PR"
"aurenizia.abilhio278920@gmail.com","GARIBALDI","RS"
"norio.udney000878@gmail.com","VIANA","ES"
"marvia.genai373866@gmail.com","PORTO ALEGRE","RS"
"jeneilson.azeli547160@gmail.com","DUQUE DE CAXIAS","RJ"
"estevita.segundina859670@gmail.com","CURITIBA","PR"
"shiara.lauricio937382@gmail.com","MARINGÁ","PR"
"rodemilson.jenifer036506@gmail.com","BELO HORIZONTE","MG"
"andres.othon075792@gmail.com","CUIABÁ","MT"
"vaine.areci023064@gmail.com","GARUVA","SC"
"ardilis.duarte789408@gmail.com","CRICIÚMA","SC"
"suzymara.rafani909724@gmail.com","ALVORADA","RS"
"gaetano.duarte222312@gmail.com","IBIRITÉ","MG"
"estevita.cleslei837784@gmail.com","MAGÉ","RJ"
"otacir.duarte294046@gmail.com","LAPA","PR"
"ivanilde.duarte206854@gmail.com","TIJUCAS DO SUL","PR"
"alvorino.nabor937460@gmail.com","PORTO ALEGRE","RS"
"netercio.lauricio050318@gmail.com","FLORIANÓPOLIS","SC"
"italina.anacio410554@gmail.com","NAVEGANTES","SC"
"laurecy.nadilaine283368@gmail.com","BETIM","MG"
"clobson.adeildo891518@gmail.com","GOIÂNIA","GO"
"faisa.kathalen118622@gmail.com","BARRACÃO","PR"
"reidison.nabor196818@gmail.com","DIAMANTINO","MT"
"izonir.lawanda027958@gmail.com","PERIQUITO","MG"
"lys.urbana342626@gmail.com","RIO DE JANEIRO","RJ"
"raisom.lauricio057310@gmail.com","ESMERALDAS","MG"
"aurelino.oseilton473974@gmail.com","RIO DE JANEIRO","RJ"
"laydson.jutair357116@gmail.com","SANTANA DO PARAÍSO","MG"
"sheylla.lauricio225764@gmail.com","BOMBINHAS","SC"
"shisley.djaci442226@gmail.com","MATIPÓ","MG"
"loreta.persida074252@gmail.com","BARRACÃO","PR"
"laurenir.lauricio102406@gmail.com","GRAVATAÍ","RS"
"dalmar.micilene260916@gmail.com","TIJUCAS","SC"
"izaela.adlfo107436@gmail.com","BENEDITO NOVO","SC"
"dalfran.urbana849606@gmail.com","NITERÓI","RJ"
"alvalina.ramiele921316@gmail.com","BOM JESUS DO ITABAPOANA","RJ"
"izabelina.jesina970966@gmail.com","BELO HORIZONTE","MG"
"massia.duarte694214@gmail.com","GOIÂNIA","GO"
"ambrosio.duarte236962@gmail.com","CURITIBA","PR"
"lerissa.osvalter245138@gmail.com","ITAGUAÍ","RJ"
"anderzon.vam556098@gmail.com","LUZIÂNIA","GO"
"dalyson.jussario044320@gmail.com","PORTO ALEGRE","RS"
"aleliane.semaias873370@gmail.com","LAGES","SC"
"laurecy.gedinalva468476@gmail.com","IPATINGA","MG"
"laudiseia.orma197880@gmail.com","PORTO ALEGRE","RS"
"lys.naglia946892@gmail.com","GASPAR","SC"
"eliziara.jardelina977662@gmail.com","ILHÉUS","BA"
"reiane.geliza004824@gmail.com","VIDEIRA","SC"
"ketelley.cleslei631184@gmail.com","GOIÂNIA","GO"
"laurisia.katriele965950@gmail.com","COLOMBO","PR"
"ivine.sharom985926@gmail.com","VIAMÃO","RS"
"iveta.velci968106@gmail.com","RIO DO SUL","SC"
"evaldson.geovanilson184504@gmail.com","TRÊS CORAÇÕES","MG"
"alvalina.halesson330096@gmail.com","CAMPO LARGO","PR"
"neidilson.areci523156@gmail.com","JANGADA","MT"
"evandro.francilu544896@gmail.com","MATOZINHOS","MG"
"alvorino.geisila786126@gmail.com","PORTO ALEGRE","RS"
"marialeide.izaela178776@gmail.com","JACUTINGA","MG"
"iure.dionario476872@gmail.com","RIBEIRÃO DAS NEVES","MG"
"joelme.duarte512038@gmail.com","SÃO JOSÉ DO CERRITO","SC"
"jailson.joissiane106354@gmail.com","MEDIANEIRA","PR"
"alcindo.genai278840@gmail.com","PALHOÇA","SC"
"donilton.clerisvalda235792@gmail.com","CAÇADOR","SC"
"amaly.dorinato577140@gmail.com","ARAXÁ","MG"
"farlei.lauricio594282@gmail.com","CAXAMBU","MG"
"neidilson.luzamira281338@gmail.com","VARGINHA","MG"
"suyla.francilu263482@gmail.com","GASPAR","SC"
"lautaro.areci084200@gmail.com","CONTAGEM","MG"
"deimisson.leonia991240@gmail.com","OURO PRETO","MG"
"elinilde.milaini769972@gmail.com","TIMBÓ","SC"
"virlania.shenia582052@gmail.com","PORTO ALEGRE","RS"
"neito.duarte118194@gmail.com","CAXIAS","MA"
"albetania.june889160@gmail.com","POÇOS DE CALDAS","MG"
"cleudon.duarte723790@gmail.com","SANTA LUZIA","MG"
"ielza.areci462424@gmail.com","RIBEIRÃO DAS NEVES","MG"
"dircio.francilu490048@gmail.com","TRÊS BARRAS","SC"
"vandersom.duarte380564@gmail.com","SENADOR CANEDO","GO"
"grazieli.francilu677348@gmail.com","RIBEIRÃO DAS NEVES","MG"
"degivan.duarte822156@gmail.com","JOINVILLE","SC"
"kirla.werle569308@gmail.com","ARAUCÁRIA","PR"
"simauro.francilu838896@gmail.com","SOMBRIO","SC"
"sheylla.duarte093796@gmail.com","NEPOMUCENO","MG"
"sheylla.geliza692652@gmail.com","JESUÂNIA","MG"
"dalmar.genai680622@gmail.com","JOINVILLE","SC"
"iderley.genai300120@gmail.com","RIBEIRÃO DAS NEVES","MG"
"arailda.duarte565942@gmail.com","LAGES","SC"
"cleudon.aradia604102@gmail.com","POÇOS DE CALDAS","MG"
"natachi.janimara842312@gmail.com","RIO DE JANEIRO","RJ"
"neidilson.osvalter000040@gmail.com","RIO DE JANEIRO","RJ"
"rosenilson.lauricio009178@gmail.com","MORRETES","PR"
"neline.dhiemeson554134@gmail.com","CONTAGEM","MG"
"taelise.lauricio274362@gmail.com","RIO DE JANEIRO","RJ"
"osvanilson.urbana915344@gmail.com","LAGES","SC"
"ezo.lauricio308678@gmail.com","CORNELIO PROCOPIO","PR"
"nisael.hanrry367946@gmail.com","SÃO GONÇALO","RJ"
"wale.duarte783044@gmail.com","RIO DE JANEIRO","RJ"
"cleudilene.alvelino224098@gmail.com","SÃO GONÇALO","RJ"
"rosenilva.gedielson934598@gmail.com","BURITIZEIRO","MG"
"albetania.geliza176992@gmail.com","CASCAVEL","PR"
"keneson.gedinalva592280@gmail.com","JOINVILLE","SC"
"jenie.areci623772@gmail.com","CODÓ","MA"
"massatoshi.yasushi819308@gmail.com","CURITIBA","PR"
"dalila.dhiemeson550680@gmail.com","BAMBUÍ","MG"
"laudivina.weigton836606@gmail.com","PONTA GROSSA","PR"
"anai.estener835960@gmail.com","CURITIBA","PR"
"japson.genai486306@gmail.com","BELO HORIZONTE","MG"
"aproniano.adeildo311954@gmail.com","ARAQUARI","SC"
"raynni.livingstone597622@gmail.com","PORTO ALEGRE","RS"
"edieuza.duarte804340@gmail.com","SANTA CECÍLIA","SC"
"sheylla.bep023986@gmail.com","BELO HORIZONTE","MG"
"aury.duarte491526@gmail.com","SÃO JOAQUIM","SC"
"neilde.edinomar914390@gmail.com","BELO HORIZONTE","MG"
"wadma.genai120742@gmail.com","CAÇADOR","SC"
"hannya.dhiemeson423538@gmail.com","LAGES","SC"
"sheylla.estener887438@gmail.com","PARANAGUÁ","PR"
"reidison.jutair559474@gmail.com","ARAUCÁRIA","PR"
"rickelly.mikeias084364@gmail.com","BRUSQUE","SC"
"adonilde.cletina705622@gmail.com","FLORIANÓPOLIS","SC"
"jelmir.argulino853050@gmail.com","LAGES","SC"
"mariade.duarte771528@gmail.com","GOIÂNIA","GO"
"kairo.lauricio167338@gmail.com","LEBON RÉGIS","SC"
"nobuhiro.gemile333340@gmail.com","ITAGUAÍ","RJ"
"gelco.francilu179932@gmail.com","MONTES CLAROS","MG"
"zelson.merinaldo260664@gmail.com","RIO DAS OSTRAS","RJ"
"kiliane.duarte991804@gmail.com","APARECIDA DE GOIÂNIA","GO"
"lys.duarte502654@gmail.com","BLUMENAU","SC"
"jelmir.bronislau021660@gmail.com","ELDORADO DO SUL","RS"
"lys.dhiemeson406154@gmail.com","GUARAPUAVA","PR"
"lys.gemile643466@gmail.com","CUIABÁ","MT"
"sammia.nabor020012@gmail.com","SÃO BENTO DO SUL","SC"
"nilzeli.livingstone544792@gmail.com","NOVA IGUAÇU","RJ"
"mitzrael.selim632940@gmail.com","PRUDENTÓPOLIS","PR"
"laurisia.duarte660648@gmail.com","ITACARAMBI","MG"
"laurivalda.duarte791378@gmail.com","NOVO HAMBURGO","RS"
"denildo.estalin998074@gmail.com","CURITIBA","PR"
"laurecy.genai295496@gmail.com","BRUMADINHO","MG"
"adejailma.randolpho761288@gmail.com","BRUSQUE","SC"
"celedir.geisila430536@gmail.com","BETIM","MG"
"dave.duarte537596@gmail.com","PASSOS","MG"
"kethem.ilori622912@gmail.com","BELO HORIZONTE","MG"
"sanderlandia.ricarda774944@gmail.com","MARICÁ","RJ"
"marviael.edilucia720514@gmail.com","PRESIDENTE GETÚLIO","SC"
"ivonelia.hilze661458@gmail.com","MARINGÁ","PR"
"kirla.lorrene702484@gmail.com","IBIRITÉ","MG"
"reika.urbana236376@gmail.com","BELO HORIZONTE","MG"
"lys.keuvia317528@gmail.com","FRAIBURGO","SC"
"cleyce.bep456066@gmail.com","COLOMBO","PR"
"warly.genai897348@gmail.com","ROLANTE","RS"
"lauriano.risael236386@gmail.com","CRICIÚMA","SC"
"lautaro.luzamira811864@gmail.com","BELO HORIZONTE","MG"
"adejailma.duarte515866@gmail.com","CURITIBA","PR"
"iveta.elinson210378@gmail.com","AGROLÂNDIA","SC"
"adejailma.yasmini150728@gmail.com","SÃO JOSÉ","SC"
"diojinis.rudar018252@gmail.com","SÃO BENTO DO SUL","SC"
"adejailma.jeovanio168386@gmail.com","RIBEIRÃO DAS NEVES","MG"
"erbia.duarte790888@gmail.com","POMERODE","SC"
"clobson.duarte567030@gmail.com","RIBEIRÃO DAS NEVES","MG"
"sheylla.areci118380@gmail.com","SÃO FRANCISCO DO SUL","SC"
"jaislene.luzamira530392@gmail.com","INDAIAL","SC"
"famela.riserio518628@gmail.com","TAIÓ","SC"
"alvorino.urbana978884@gmail.com","POUSO ALTO","MG"
"eloeni.duarte296570@gmail.com","LAGES","SC"
"janessa.duarte242886@gmail.com","LAGES","SC"
"kirla.monica064140@gmail.com","POÇOS DE CALDAS","MG"
"ervelly.areci019756@gmail.com","DUQUE DE CAXIAS","RJ"
"eliziana.lauricio214250@gmail.com","NOVA LIMA","MG"
"adjalmir.hermantino668040@gmail.com","PORTO BELO","SC"
"alcindo.jutair431426@gmail.com","UBERABA","MG"
"iveta.brisa468534@gmail.com","CAMBORIÚ","SC"
"sintian.dhiemeson560170@gmail.com","LAGOA VERMELHA","RS"
"dalcino.franciley656090@gmail.com","ITAPEMA","SC"
"iure.jutair871412@gmail.com","CURITIBANOS","SC"
"mecilene.schauana612088@gmail.com","RIBEIRÃO DAS NEVES","MG"
"ezo.genai681726@gmail.com","LAPA","PR"
"krisma.lauricio054538@gmail.com","PASSOS","MG"
"iellen.duarte510076@gmail.com","LAGES","SC"
"monizia.adeildo632436@gmail.com","BELFORD ROXO","RJ"
"clemivaldo.deusomar454388@gmail.com","BELO HORIZONTE","MG"
"estevita.dionario343126@gmail.com","MONTES CLAROS","MG"
"adenisson.areci920610@gmail.com","PINHAIS","PR"
"alanes.francinele981822@gmail.com","CRICIÚMA","SC"
"natielem.nabor601082@gmail.com","JAGUARIAÍVA","PR"
"sheylla.adeildo089282@gmail.com","ALVORADA","RS"
"idealdo.luzamira997236@gmail.com","BLUMENAU","SC"
"aldmar.duarte998310@gmail.com","SÃO JOSÉ DOS PINHAIS","PR"
"celcio.duarte173876@gmail.com","CONTAGEM","MG"
"lauriano.aruquia287388@gmail.com","FLORIANÓPOLIS","SC"
"alanes.duarte292020@gmail.com","NOVA LIMA","MG"
"euzirene.duarte878968@gmail.com","SANTA INÊS","MA"
"elizeu.francilu155666@gmail.com","FRAIBURGO","SC"
"nilsan.argenildo983784@gmail.com","PIÚMA","ES"
"jonieli.duarte495824@gmail.com","CURITIBA","PR"
"osvania.shenia079150@gmail.com","LEBON RÉGIS","SC"
"kymberlly.lauricio114530@gmail.com","NOVA VENEZA","SC"
"idinalda.genai177464@gmail.com","CURITIBA","PR"
"ledenilson.edinomar612536@gmail.com","BELO HORIZONTE","MG"
"gideon.genai429088@gmail.com","RIO DE JANEIRO","RJ"
"missilane.francilu940060@gmail.com","BOM PRINCÍPIO","RS"
"klenilton.francilu113496@gmail.com","BIGUAÇU","SC"
"sylvania.tiphane701036@gmail.com","JOINVILLE","SC"
"suzymara.francilu009476@gmail.com","BELO HORIZONTE","MG"
"iveta.duarte819358@gmail.com","HULHA NEGRA","RS"
"laurenir.niles312468@gmail.com","CURITIBA","PR"
"ezo.palmiria722820@gmail.com","BELO HORIZONTE","MG"
"kicila.ivila905446@gmail.com","ITAJAÍ","SC"
"neida.gedielson223564@gmail.com","NOVA GUARITA","MT"
"glesse.ludimyla229784@gmail.com","TROMBUDO CENTRAL","SC"
"evaldson.hendryck128730@gmail.com","SETE LAGOAS","MG"
"aurenizia.areci988298@gmail.com","PORTO BELO","SC"
"harro.lauricio626986@gmail.com","SÃO JOÃO DE MERITI","RJ"
"efferson.nubiara776638@gmail.com","PORTO ALEGRE","RS"
"islaila.luzamira504420@gmail.com","PONTA GROSSA","PR"
"neilde.lorrene923534@gmail.com","LAGES","SC"
"gileuza.luzamira786678@gmail.com","PORTO ALEGRE","RS"
"adejailma.ramiele047590@gmail.com","BALNEÁRIO CAMBORIÚ","SC"
"ivonelia.patrikc099202@gmail.com","TIJUCAS","SC"
"clobson.valemar021316@gmail.com","LONDRINA","PR"
"rianna.francilu683216@gmail.com","PORTO ALEGRE","RS"
"makael.deusomar845458@gmail.com","NOVA FRIBURGO","RJ"
"cleviston.areci971612@gmail.com","MACHADO","MG"
"nilmara.urbana485510@gmail.com","PORTO ALEGRE","RS"
"neidilson.duarte583552@gmail.com","BONITO DE MINAS","MG"
"laurimar.jesina873738@gmail.com","GRAVATAÍ","RS"
"neilon.duarte327672@gmail.com","ITAGUAÍ","RJ"
"alzair.iunete803128@gmail.com","NITERÓI","RJ"
"dalvam.francilu778162@gmail.com","FOZ DO IGUAÇU","PR"
"cleicione.lauricio778842@gmail.com","OURO PRETO","MG"
"estanislava.lauricio134010@gmail.com","RIO DE JANEIRO","RJ"
"nilsan.deusidete611844@gmail.com","NITERÓI","RJ"
"ermison.geliza444492@gmail.com","CAMPESTRE","MG"
"erigilson.lauricio778658@gmail.com","RIBEIRÃO DAS NEVES","MG"
"evaldson.lauricio747252@gmail.com","APARECIDA DE GOIÂNIA","GO"
"diulinda.areci083346@gmail.com","CRISTALINA","GO"
"simiramis.duarte437936@gmail.com","LAGES","SC"
"damares.fares884578@gmail.com","CURITIBA","PR"
"adivir.lauricio303156@gmail.com","CAMBÉ","PR"
"yael.yolete317048@gmail.com","BALNEÁRIO RINCÃO","SC"
"simpliciano.francilu921380@gmail.com","JOÃO MONLEVADE","MG"
"albanira.francinele931142@gmail.com","BLUMENAU","SC"
"deilton.dionario994406@gmail.com","UBERABA","MG"
"gidiel.rovilho442794@gmail.com","SANTA CECÍLIA","SC"
"nilzeli.duarte661188@gmail.com","CURITIBA","PR"
"viviene.francilu427476@gmail.com","PORTO ALEGRE","RS"
"taelise.genai210182@gmail.com","SARANDI","PR"
"ideir.talico500472@gmail.com","PALHOÇA","SC"
"joktan.deusidete365506@gmail.com","SÃO MATEUS","ES"
"lauriano.clesiene890156@gmail.com","CANOAS","RS"
"aurenizia.lauricio912948@gmail.com","ITAMONTE","MG"
"mariclaudia.geliza729684@gmail.com","BELO HORIZONTE","MG"
"sani.lauricio487334@gmail.com","PEDRO CANÁRIO","ES"
"adeleuza.uzi475198@gmail.com","GENERAL CARNEIRO","PR"
"fran.carmelene249406@gmail.com","JATAIZINHO","PR"
"dalzirene.lauricio837458@gmail.com","JOINVILLE","SC"
"cleuvia.genai450448@gmail.com","TRÊS BARRAS","SC"
"laite.artemize962966@gmail.com","TRÊS MARIAS","MG"
"iordan.monalissa747730@gmail.com","JACIARA","MT"
"jeneroso.duarte875780@gmail.com","SANANDUVA","RS"
"adenise.duarte280452@gmail.com","BLUMENAU","SC"
"lyss.duarte566796@gmail.com","CONTAGEM","MG"
"dison.duarte751180@gmail.com","SÃO PEDRO DA ALDEIA","RJ"
"sylvania.dannieli582260@gmail.com","CAMBORIÚ","SC"
"padilha.duarte042362@gmail.com","BETIM","MG"
"lavinia.gedielson061908@gmail.com","SÃO GONÇALO","RJ"
"nathyara.deusomar963376@gmail.com","RIBEIRÃO DAS NEVES","MG"
"adonaide.francilu310676@gmail.com","BETIM","MG"
"ernelson.estener904274@gmail.com","BLUMENAU","SC"
"rainiele.gedielson384128@gmail.com","PARANAIGUARA","GO"
"cleunira.duarte756188@gmail.com","CONTAGEM","MG"
"idarlene.mericiana072128@gmail.com","VESPASIANO","MG"
"ervila.keuvia269918@gmail.com","SÃO JOÃO DE MERITI","RJ"
"aldona.geisila391912@gmail.com","PRIMEIRO DE MAIO","PR"
"cleuziane.adeildo725584@gmail.com","BELO HORIZONTE","MG"
"nilseane.adeildo708458@gmail.com","ALVORADA","RS"
"jaciva.areci850634@gmail.com","RIO DE JANEIRO","RJ"
"tamile.jutair197388@gmail.com","PARANAGUÁ","PR"
"osmiro.segundina615004@gmail.com","MASSARANDUBA","SC"
"jonieli.adeildo224962@gmail.com","NOVO JARDIM","TO"
"adirton.sharleide159560@gmail.com","NOVO HAMBURGO","RS"
"doriedna.francilu338380@gmail.com","BELO HORIZONTE","MG"
"clobson.antonira441324@gmail.com","MASSARANDUBA","SC"
"aritusa.lauricio586720@gmail.com","CONCEIÇÃO DE MACABU","RJ"
"jutair.anacio299746@gmail.com","MARAVILHAS","MG"
"dalfran.nalzirene825018@gmail.com","VACARIA","RS"
"valfrido.zamar925344@gmail.com","CACHOEIRA DO SUL","RS"
"neidilson.raffaele997082@gmail.com","CAMPO GRANDE","MS"
"erilo.dionario008100@gmail.com","BRUSQUE","SC"
"ralfy.niles717046@gmail.com","BALNEÁRIO CAMBORIÚ","SC"
"ercina.francilu068590@gmail.com","BELO HORIZONTE","MG"
"cleudon.gedielson141112@gmail.com","MATIAS CARDOSO","MG"
"sildia.deusomar917266@gmail.com","CONTAGEM","MG"
"jenauro.duarte007180@gmail.com","SÃO JOAQUIM","SC"
"cazilda.duarte321770@gmail.com","LAGES","SC"
"eluze.jardelina557332@gmail.com","PORTO ALEGRE","RS"
"laurilda.lauricio796364@gmail.com","MANDAGUARI","PR"
"santiane.duarte403250@gmail.com","BELO HORIZONTE","MG"
"sheylla.cheldon644960@gmail.com","LONDRINA","PR"
"izon.yzabele721396@gmail.com","INDAIAL","SC"
"luhana.lauricio434888@gmail.com","BELO HORIZONTE","MG"
"freitas.genai878298@gmail.com","PORTO ALEGRE","RS"
"itagiane.geliza485408@gmail.com","IGARAPÉ","MG"
"aldagisa.dionario093984@gmail.com","PIRAQUARA","PR"
"estevita.genai592676@gmail.com","BETIM","MG"
"aurelino.lorien987654@gmail.com","PORTÃO","RS"
"avacy.dalmar511572@gmail.com","CAMPO GRANDE","MS"
"sheylla.dionario853322@gmail.com","LONDRINA","PR"
"suyla.juslene756426@gmail.com","ARAUCÁRIA","PR"
"ana.argulino748470@gmail.com","CURITIBA","PR"
"aurenizia.geliza014466@gmail.com","BELO HORIZONTE","MG"
"laurenir.eldenora356220@gmail.com","PONTA GROSSA","PR"
"laurecy.lauricio191918@gmail.com","JOINVILLE","SC"
"tassiano.antoniio552242@gmail.com","GUARAPUAVA","PR"
"kirsten.vadeci989714@gmail.com","APARECIDA DE GOIÂNIA","GO"
"sildonei.jesina457536@gmail.com","ARAGOIANIA","GO"
"geissom.jesina177854@gmail.com","MARICÁ","RJ"
"naderson.adaiane161206@gmail.com","MAFRA","SC"
"taelise.genai383264@gmail.com","QUATIS","RJ"
"shesley.mikon693570@gmail.com","GASPAR","SC"
"evaldson.nailson921254@gmail.com","TIMBÓ","SC"
"elieldo.eliziana661672@gmail.com","ARACAJU","SE"
"idelva.ivila844432@gmail.com","SÃO JOAQUIM","SC"
"albert.elisenir260828@gmail.com","MONTE CARLO","SC"
"elvan.dhiemeson459358@gmail.com","FOZ DO IGUAÇU","PR"
"klenilton.duarte376106@gmail.com","PORTO ALEGRE","RS"
"leciara.mercelina570484@gmail.com","BELO HORIZONTE","MG"
"macirene.francilu588960@gmail.com","BLUMENAU","SC"
"ervio.francilu619420@gmail.com","VIDEIRA","SC"
"laumar.duarte690042@gmail.com","CAPÃO DA CANOA","RS"
"cleytiane.heleana558964@gmail.com","CUPARAQUE","MG"
"defende.duarte989256@gmail.com","CONTAGEM","MG"
"ermi.duarte067146@gmail.com","RIO DE JANEIRO","RJ"
"uelde.rafani068614@gmail.com","ALTEROSA","MG"
"santilia.shenia402388@gmail.com","BELO HORIZONTE","MG"
"marrie.jeovanio047758@gmail.com","JOINVILLE","SC"
"belquis.vam809592@gmail.com","RIO DE JANEIRO","RJ"
"harlei.jutair704794@gmail.com","SÃO GONÇALO","RJ"
"alcindo.areci980894@gmail.com","BLUMENAU","SC"
"edener.luzamira967622@gmail.com","BLUMENAU","SC"
"alzair.areci518624@gmail.com","RIO DE JANEIRO","RJ"
"moyseis.dhiemeson289624@gmail.com","PENHA","SC"
"iagho.duarte492056@gmail.com","GOIÂNIA","GO"
"tassiano.lauricio523720@gmail.com","CAXIAS DO SUL","RS"
"clobson.lauricio029038@gmail.com","ARAÚJOS","MG"
"ana.lauricio723126@gmail.com","ENTRE RIOS DE MINAS","MG"
"nacyr.francilu517524@gmail.com","ITABIRA","MG"
"iraciane.geliza171604@gmail.com","OURO BRANCO","MG"
"ivine.ulio704690@gmail.com","SALTO DO LONTRA","PR"
"iderley.duarte512630@gmail.com","JOINVILLE","SC"
"josite.zeina902584@gmail.com","PORTO BELO","SC"
"ivonelia.wesleni939094@gmail.com","CANOINHAS","SC"
"sheylla.francilu133562@gmail.com","RIBEIRÃO DAS NEVES","MG"
"sheylla.areci210222@gmail.com","SÃO JOAQUIM","SC"
"erikson.maviael064938@gmail.com","GASPAR","SC"
"cleucione.areci550264@gmail.com","PARANAVAÍ","PR"
"anaterra.estalin454198@gmail.com","LAGOA SANTA","MG"
"isaci.jesina541030@gmail.com","PORTO ALEGRE","RS"
"aderildo.francielli717976@gmail.com","BOM JESUS","RS"
"viviene.udney745484@gmail.com","FLORIANÓPOLIS","SC"
"laurimar.dhinifer437568@gmail.com","BOMBINHAS","SC"
"ivonelia.lauricio257678@gmail.com","CAMPO GRANDE","MS"
"kirla.lauricio737108@gmail.com","ALVORADA","RS"
"nislane.duarte845534@gmail.com","CORREIA PINTO","SC"
"khelvin.jesina021482@gmail.com","JARAGUÁ DO SUL","SC"
"dionne.lauricio126744@gmail.com","SÃO GONÇALO","RJ"
"dalfran.dhiemeson044492@gmail.com","CALDAS","MG"
"evilane.duarte170464@gmail.com","PARANAGUÁ","PR"
"missia.jesina693396@gmail.com","BETIM","MG"
"uillam.sharom329438@gmail.com","MONTES CLAROS","MG"
"ermi.udney471358@gmail.com","ALMIRANTE TAMANDARÉ","PR"
"macirene.duarte414758@gmail.com","OURO PRETO","MG"
"lauriano.marisa734140@gmail.com","RIO DE JANEIRO","RJ"
"nobuhiro.jonina897582@gmail.com","BLUMENAU","SC"
"zildene.palmiria162352@gmail.com","RIO BANANAL","ES"
"dalmar.lauricio063456@gmail.com","LAGES","SC"
