"email","city","state"
"laurilda.castro476926@gmail.com","GUAPÉ","MG"
"ermi.leonia803208@gmail.com","CONTAGEM","MG"
"lys.gilbervanio110986@gmail.com","BELO HORIZONTE","MG"
"evaldson.jhonn455880@gmail.com","CONTAGEM","MG"
"janior.lauricio483114@gmail.com","CONTAGEM","MG"
"nadivan.amarilde929538@gmail.com","CALDAS","MG"
"alzenilda.lorien997048@gmail.com","BELO HORIZONTE","MG"
"anyelli.tuffy242106@gmail.com","JUIZ DE FORA","MG"
"alaim.ramiele690130@gmail.com","SANTA LUZIA","MG"
"natachi.duarte418002@gmail.com","RIBEIRÃO DAS NEVES","MG"
"celila.duarte112860@gmail.com","CUIABÁ","MT"
"iure.duarte802928@gmail.com","BETIM","MG"
"neito.anabi245800@gmail.com","PIRAPORA","MG"
"marieliza.areci010120@gmail.com","CONCEIÇÃO DO MATO DENTRO","MG"
"suzymara.francilu001812@gmail.com","BOM SUCESSO","MG"
"ivine.areci017482@gmail.com","BELO HORIZONTE","MG"
"idney.fracisca568148@gmail.com","ARAXÁ","MG"
"nilsirene.lauricio439538@gmail.com","MONTES CLAROS","MG"
"eretusa.agaci800118@gmail.com","CONFINS","MG"
"harlei.francilu602806@gmail.com","BELO HORIZONTE","MG"
"laurenilda.lauricio970352@gmail.com","CONCEIÇÃO DAS ALAGOAS","MG"
"katherinne.hendryck759128@gmail.com","SANTA LUZIA","MG"
"clobson.vam701678@gmail.com","MONTES CLAROS","MG"
"dalvam.duarte990618@gmail.com","SÃO SEBASTIÃO DO PARAÍSO","MG"
"izabelina.dhiemeson820422@gmail.com","SANTA LUZIA","MG"
"shiara.vandete162360@gmail.com","BELO HORIZONTE","MG"
"ednalvo.jucielda497106@gmail.com","CONTAGEM","MG"
"ana.argulino263850@gmail.com","BELO HORIZONTE","MG"
"juvenil.febe039280@gmail.com","RONDONÓPOLIS","MT"
"adrisom.duarte242442@gmail.com","CORDISLÂNDIA","MG"
"neilde.estener119578@gmail.com","CUIABÁ","MT"
"leciara.monalissa672386@gmail.com","IBIRITÉ","MG"
"lys.alvimar606056@gmail.com","SINOP","MT"
"laurisia.lauricio302044@gmail.com","NEPOMUCENO","MG"
"izalene.marthus332812@gmail.com","BELO HORIZONTE","MG"
"idoino.jesina224892@gmail.com","PONTES E LACERDA","MT"
"evaldson.francilu689458@gmail.com","SANTA LUZIA","MG"
"euzileia.deusidete800892@gmail.com","BELO HORIZONTE","MG"
"hygo.jhonantan139114@gmail.com","MATOZINHOS","MG"
"ledenilson.monica911594@gmail.com","LAGOA SANTA","MG"
"ermi.eliandeson468524@gmail.com","BELO HORIZONTE","MG"
"nelivania.adeildo675570@gmail.com","BETIM","MG"
"marinil.argulino870106@gmail.com","ESMERALDAS","MG"
"gileuza.vandete524580@gmail.com","BELO HORIZONTE","MG"
"eleteia.duarte618518@gmail.com","VESPASIANO","MG"
"dianei.valemar437862@gmail.com","BELO HORIZONTE","MG"
"jaciva.marthus595738@gmail.com","RONDONÓPOLIS","MT"
"viviene.ramiele162668@gmail.com","MARIANA","MG"
"luziangela.luzidete485608@gmail.com","BELO HORIZONTE","MG"
"erothides.duarte989870@gmail.com","UBERABA","MG"
"rosemelia.edinomar493564@gmail.com","SABARÁ","MG"
"roselne.duarte247132@gmail.com","SENHORA DOS REMÉDIOS","MG"
"elizilda.francilu641878@gmail.com","IBIRITÉ","MG"
"wilaneide.francilu515166@gmail.com","BELO HORIZONTE","MG"
"taima.eliezete314396@gmail.com","VESPASIANO","MG"
"ivonelia.duarte477896@gmail.com","CLARAVAL","MG"
"benevaldo.genai806786@gmail.com","MATO VERDE","MG"
"laurisia.rafani390682@gmail.com","SARZEDO","MG"
"laudiseia.duarte064992@gmail.com","SARZEDO","MG"
"jonieli.uzi848494@gmail.com","BELO HORIZONTE","MG"
"oracinda.antonira911382@gmail.com","BELO HORIZONTE","MG"
"huxley.althieres926994@gmail.com","PEDRO LEOPOLDO","MG"
"clobson.duarte060902@gmail.com","MONTES CLAROS","MG"
"niltiane.duarte674822@gmail.com","CONTAGEM","MG"
"adones.genai626348@gmail.com","CONTAGEM","MG"
"deuzinha.francilu824552@gmail.com","CONTAGEM","MG"
"ernelson.francilu824114@gmail.com","BARÃO DE COCAIS","MG"
"diamantino.ivna590174@gmail.com","RIBEIRÃO DAS NEVES","MG"
"lindailson.doraci428952@gmail.com","FRUTAL","MG"
"edislania.argulino126760@gmail.com","SABARÁ","MG"
"adones.cleslei613134@gmail.com","PIRAPORA","MG"
"lys.othon949028@gmail.com","POÇOS DE CALDAS","MG"
"estervania.jutair362584@gmail.com","POUSO ALEGRE","MG"
"lauriano.argulino239294@gmail.com","POÇOS DE CALDAS","MG"
"gideon.duarte868826@gmail.com","SANTA LUZIA","MG"
"damares.ramiele002520@gmail.com","MONTES CLAROS","MG"
"adrisom.duarte336790@gmail.com","RIBEIRÃO DAS NEVES","MG"
"tulio.cleucivania172122@gmail.com","VESPASIANO","MG"
"suzielem.francilu763388@gmail.com","MONTES CLAROS","MG"
"ermi.lauricio079690@gmail.com","ILICÍNEA","MG"
"macaria.duarte994904@gmail.com","PASSOS","MG"
"alvorino.cenila176656@gmail.com","PEDRO LEOPOLDO","MG"
"dilcineia.rodmilson405184@gmail.com","BELO HORIZONTE","MG"
"sheylla.niles957772@gmail.com","POÇOS DE CALDAS","MG"
"ketria.luisy662034@gmail.com","BETIM","MG"
"elieso.shenia777296@gmail.com","SANTA CLARA","MG"
"sinato.duarte599198@gmail.com","ITURAMA","MG"
"ivini.lauricio914518@gmail.com","POUSO ALTO","MG"
"ledenilson.duarte944152@gmail.com","BELO HORIZONTE","MG"
"estevita.ivna934322@gmail.com","SÃO SEBASTIÃO DA BELA VISTA","MG"
"kirla.eliduina238638@gmail.com","POCONÉ","MT"
"neidilson.duarte511000@gmail.com","NOVA LIMA","MG"
"dianari.lauricio826384@gmail.com","BELO HORIZONTE","MG"
"adejailma.edilceu865646@gmail.com","SÃO FRANCISCO","MG"
"sheylla.francilu460034@gmail.com","PIRAPORA","MG"
"lys.cassemira134500@gmail.com","SAPEZAL","MT"
"gilcemir.areci744840@gmail.com","SABARÁ","MG"
"dioggo.duarte216116@gmail.com","ARAXÁ","MG"
"alexiano.lauricio444550@gmail.com","BETIM","MG"
"albetania.vam113734@gmail.com","CONTAGEM","MG"
"soenir.neidilson976422@gmail.com","CONTAGEM","MG"
"cleuziane.jerdal602926@gmail.com","BETIM","MG"
"elienderson.dhiemeson707596@gmail.com","PLANURA","MG"
"tairini.lauricio614864@gmail.com","CUIABÁ","MT"
"valdite.francilu957528@gmail.com","BELO HORIZONTE","MG"
"jarileide.lauricio669792@gmail.com","NOVA MUTUM","MT"
"adrisom.ivila915698@gmail.com","ÁGUAS FORMOSAS","MG"
"emmly.adeildo517628@gmail.com","VESPASIANO","MG"
"reilson.zarur716284@gmail.com","MONTES CLAROS","MG"
"aldorico.genai158004@gmail.com","PASSOS","MG"
"alanes.luzamira927096@gmail.com","MONTES CLAROS","MG"
"ermi.francilu877786@gmail.com","BELO HORIZONTE","MG"
"iveta.shenia132210@gmail.com","BELO HORIZONTE","MG"
"lautaro.edinomar130006@gmail.com","CONTAGEM","MG"
"albair.gemile440656@gmail.com","LAGOA DA PRATA","MG"
"aceline.luzidete085412@gmail.com","BELO HORIZONTE","MG"
"alucia.elgar332204@gmail.com","RIBEIRÃO DAS NEVES","MG"
"lidoina.maxilon807912@gmail.com","CORINTO","MG"
"cileide.lauricio222762@gmail.com","SINOP","MT"
"estevita.francilu654848@gmail.com","AREADO","MG"
"jerssica.urbana428150@gmail.com","BELO HORIZONTE","MG"
"ivine.lauricio849050@gmail.com","BELO HORIZONTE","MG"
"neilde.laises889084@gmail.com","PRIMAVERA DO LESTE","MT"
"ledenilson.lielson112544@gmail.com","SALINAS","MG"
"clezio.duarte226228@gmail.com","IPATINGA","MG"
"evaldson.hendryck283096@gmail.com","SÃO JOÃO BATISTA DO GLÓRIA","MG"
"cleudis.rodmilson210792@gmail.com","CONTAGEM","MG"
"lauriano.nabeli583794@gmail.com","CONTAGEM","MG"
"jaedison.nayonara567940@gmail.com","UBERABA","MG"
"arteane.duarte396824@gmail.com","CAMBUÍ","MG"
"luscilene.duarte939106@gmail.com","ALPERCATA","MG"
"francelli.morgani820982@gmail.com","BELO HORIZONTE","MG"
"sheylla.duarte002432@gmail.com","CACHOEIRA DE PAJEÚ","MG"
"alcielia.stepan075922@gmail.com","BELO HORIZONTE","MG"
"lys.cleslei395562@gmail.com","BELO HORIZONTE","MG"
"laurisia.marthus845664@gmail.com","BELO HORIZONTE","MG"
"elinezia.randolpho320208@gmail.com","LAGOA SANTA","MG"
"ermosa.ivna158286@gmail.com","BETIM","MG"
"yarlei.antonilsa042466@gmail.com","FORMOSO","MG"
"kleide.lauricio003124@gmail.com","IBIRITÉ","MG"
"marenilson.genai247886@gmail.com","IBIRITÉ","MG"
"adelisio.jutair481268@gmail.com","BELO HORIZONTE","MG"
"enadir.palmiria475672@gmail.com","BELO HORIZONTE","MG"
"ervelly.dhiemeson432294@gmail.com","CONGONHAS","MG"
"ana.janimara455060@gmail.com","BELO HORIZONTE","MG"
"estevita.genai161534@gmail.com","SANTA LUZIA","MG"
"ederlindo.ivna190688@gmail.com","NOVA RESENDE","MG"
"neilde.lauricio059746@gmail.com","BELO HORIZONTE","MG"
"dalmar.jutair304842@gmail.com","SINOP","MT"
"khalil.luzidete010126@gmail.com","GOVERNADOR VALADARES","MG"
"taelise.luzidete787928@gmail.com","DELTA","MG"
"naderson.lauricio201548@gmail.com","CUIABÁ","MT"
"claudenilton.duarte981070@gmail.com","TAIOBEIRAS","MG"
"lautaro.lauricio472658@gmail.com","GUARACIAMA","MG"
"sybelle.edison980000@gmail.com","POÇOS DE CALDAS","MG"
"denarci.duarte148566@gmail.com","MONTES CLAROS","MG"
"katilyn.argulino101032@gmail.com","BELO HORIZONTE","MG"
"tunay.eunici886626@gmail.com","SARZEDO","MG"
"cleudis.francilu268342@gmail.com","JACIARA","MT"
"iellen.geliza412478@gmail.com","OURO BRANCO","MG"
"orlanei.clerisvalda425652@gmail.com","BELO HORIZONTE","MG"
"emylie.areci937576@gmail.com","PEDRA AZUL","MG"
"marinede.lauricio291230@gmail.com","RIO ACIMA","MG"
"acino.nabor225870@gmail.com","UBERABA","MG"
"kilder.shenia643928@gmail.com","BELO HORIZONTE","MG"
"nai.duarte746864@gmail.com","BELO HORIZONTE","MG"
"nislane.duarte965252@gmail.com","VESPASIANO","MG"
"hisayo.duarte061720@gmail.com","VESPASIANO","MG"
"neides.aghatha520692@gmail.com","CAMPO DO MEIO","MG"
"admilda.argulino737626@gmail.com","SÃO JOSÉ DA LAPA","MG"
"neivam.duarte896870@gmail.com","PEDRO LEOPOLDO","MG"
"reilson.dionario861014@gmail.com","BELO HORIZONTE","MG"
"izanir.nabor600768@gmail.com","ALÉM PARAÍBA","MG"
"dalcino.geliza559640@gmail.com","BELO HORIZONTE","MG"
"jeneilson.areci993756@gmail.com","VESPASIANO","MG"
"sheylla.areci626554@gmail.com","BETIM","MG"
"neidilson.sandryne235780@gmail.com","UBERABA","MG"
"enaildo.francilu237148@gmail.com","SANTA BÁRBARA","MG"
"alam.nabeli770022@gmail.com","CONTAGEM","MG"
"deonize.istanislau715484@gmail.com","MACHADO","MG"
"sheylla.deusivania824480@gmail.com","BELO HORIZONTE","MG"
"ilavia.genai276406@gmail.com","ESMERALDAS","MG"
"odenil.duarte948892@gmail.com","MATEUS LEME","MG"
"esterlania.areci867840@gmail.com","CONTAGEM","MG"
"erothides.bernevaldo153630@gmail.com","PIRAPORA","MG"
"aurenizia.lauricio894564@gmail.com","UBERABA","MG"
"hiltrudes.duarte230380@gmail.com","CONTAGEM","MG"
"uilias.juceliano969584@gmail.com","BELO HORIZONTE","MG"
"viviene.shenia232566@gmail.com","BELO HORIZONTE","MG"
"rude.juceliano911242@gmail.com","FORMIGA","MG"
"adonaide.geramilton284116@gmail.com","CONGONHAS","MG"
"espirito.dionario548772@gmail.com","BELO HORIZONTE","MG"
"davii.deusivania630628@gmail.com","BELO HORIZONTE","MG"
"sheylla.lauricio578092@gmail.com","PASSOS","MG"
"adrielia.ramiele537520@gmail.com","BELO HORIZONTE","MG"
"samiris.flodoaldo318330@gmail.com","BETIM","MG"
"adejailma.francilu065222@gmail.com","MONTES CLAROS","MG"
"kleide.duarte225002@gmail.com","CONTAGEM","MG"
"cleytiane.lauricio666106@gmail.com","NOVA SERRANA","MG"
"adejailma.urbana932124@gmail.com","SÃO JOÃO DA PONTE","MG"
"lenisson.gedinalva467992@gmail.com","BETIM","MG"
"rosentina.genai745360@gmail.com","GOVERNADOR VALADARES","MG"
"cleudilene.agberto760356@gmail.com","TRÊS CORAÇÕES","MG"
"sirineia.lauricio984782@gmail.com","SANTA LUZIA","MG"
"slvania.orma749194@gmail.com","POÇOS DE CALDAS","MG"
"sheylla.lauricio904624@gmail.com","JAÍBA","MG"
"reika.ramiele927798@gmail.com","SETE LAGOAS","MG"
"ivonelia.duarte184822@gmail.com","CAMPO VERDE","MT"
"clobson.lauricio744972@gmail.com","BELO HORIZONTE","MG"
"nerielson.lauricio926640@gmail.com","SANTA LUZIA","MG"
"dionne.richarleson773274@gmail.com","EXTREMA","MG"
"timina.vam516348@gmail.com","BELO HORIZONTE","MG"
"ermison.sharom543074@gmail.com","MONTES CLAROS","MG"
"ialane.shenia309464@gmail.com","UBERLÂNDIA","MG"
"larianne.lauricio127442@gmail.com","SETE LAGOAS","MG"
"jenauro.ulio278930@gmail.com","UBERABA","MG"
"neidilson.duarte378392@gmail.com","CONTAGEM","MG"
"dheimisom.lauricio508510@gmail.com","BELO HORIZONTE","MG"
"endryck.ursina765548@gmail.com","BELO HORIZONTE","MG"
"naimar.francilu617632@gmail.com","ESMERALDAS","MG"
"johnie.cati937328@gmail.com","LAGOA GRANDE","MG"
"adonaide.duarte774702@gmail.com","ARAGUARI","MG"
"yorranna.jesina177588@gmail.com","TABAPORÃ","MT"
"ruthleia.duarte818528@gmail.com","CUPARAQUE","MG"
"ivonelia.dhiemeson585908@gmail.com","UBERABA","MG"
"laurecy.areci628948@gmail.com","JOÃO MONLEVADE","MG"
"alaim.geliza698584@gmail.com","ITAIPÉ","MG"
"aldice.ivna307062@gmail.com","BELO HORIZONTE","MG"
"laudiseia.duarte798904@gmail.com","BETIM","MG"
"elizom.francielli020000@gmail.com","BELO HORIZONTE","MG"
"sheylla.djaci691030@gmail.com","SÃO JOÃO BATISTA DO GLÓRIA","MG"
"dalyson.francilu156240@gmail.com","FLORESTAL","MG"
"sheylla.waldeliz647054@gmail.com","GUAXUPÉ","MG"
"ellaine.divoni317658@gmail.com","PEDRO LEOPOLDO","MG"
"dalmar.francilu113194@gmail.com","ALFENAS","MG"
"jeneilson.lauricio077608@gmail.com","BELO HORIZONTE","MG"
"lautaro.gedielson123628@gmail.com","CONTAGEM","MG"
"kaylanni.geliza070400@gmail.com","BELO HORIZONTE","MG"
"valdja.duarte467790@gmail.com","ANDRADAS","MG"
"yossef.deusomar234424@gmail.com","CONTAGEM","MG"
"ivonelia.jutair140736@gmail.com","RIBEIRÃO DAS NEVES","MG"
"armilina.estrelina447158@gmail.com","NANUQUE","MG"
"oswalda.jutair370274@gmail.com","RIBEIRÃO DAS NEVES","MG"
"laurisia.patrikc490996@gmail.com","RIBEIRÃO DAS NEVES","MG"
"viviene.monalissa496362@gmail.com","CONTAGEM","MG"
"isailda.adeangela488888@gmail.com","CORAÇÃO DE JESUS","MG"
"geissom.lauricio896442@gmail.com","RONDONÓPOLIS","MT"
"adjalmir.duarte432366@gmail.com","BELO HORIZONTE","MG"
"joene.areci176228@gmail.com","ARAXÁ","MG"
"lautaro.duarte762388@gmail.com","LAGOA SANTA","MG"
"kiliane.estener044616@gmail.com","CAMANDUCAIA","MG"
"clodocir.genai559890@gmail.com","BETIM","MG"
"adejailma.lauricio806498@gmail.com","GUAPÉ","MG"
"johnney.francilu853246@gmail.com","OURO PRETO","MG"
"valdja.adeildo153410@gmail.com","VESPASIANO","MG"
"nelivania.jenoel606736@gmail.com","BELO HORIZONTE","MG"
"juvenilza.francilu730622@gmail.com","BRUMADINHO","MG"
"adejailma.catari922120@gmail.com","SERRANIA","MG"
"sislene.francineire525796@gmail.com","ITURAMA","MG"
"jussemar.lauricio168586@gmail.com","RIBEIRÃO DAS NEVES","MG"
"iure.dionario502396@gmail.com","RIBEIRÃO DAS NEVES","MG"
"ivine.bep426156@gmail.com","POMPÉU","MG"
"rayanderson.monica693242@gmail.com","BELO HORIZONTE","MG"
"lacerdo.yusef888152@gmail.com","BELO HORIZONTE","MG"
"myke.franciley715590@gmail.com","CAPELINHA","MG"
"cleudis.lauricio697760@gmail.com","SÃO JOSÉ DA LAPA","MG"
"ezo.argulino212850@gmail.com","IBIRITÉ","MG"
"adrisom.jussilaine636498@gmail.com","BELO HORIZONTE","MG"
"fabriano.duarte749886@gmail.com","BETIM","MG"
"alzair.dionario711538@gmail.com","NOVA LIMA","MG"
"ivonessa.lauricio704322@gmail.com","ITABIRITO","MG"
"aurenizia.gedielson261842@gmail.com","PAPAGAIOS","MG"
"adelmaria.duarte262010@gmail.com","OURO PRETO","MG"
"aldagisa.jutair547718@gmail.com","CAMANDUCAIA","MG"
"adonilde.jussilaine199924@gmail.com","BELO HORIZONTE","MG"
"ivonelia.lauricio630090@gmail.com","PASSOS","MG"
"adneusa.antonilsa698614@gmail.com","OURO PRETO","MG"
"avilson.adeangela009236@gmail.com","MONTES CLAROS","MG"
"uziel.rozemere921570@gmail.com","SANTA CARMEM","MT"
"tacianne.otomar716012@gmail.com","MATEUS LEME","MG"
"irlandio.laudiseia020580@gmail.com","BETIM","MG"
"adonilde.valemar030188@gmail.com","MONTES CLAROS","MG"
"raiene.genai951698@gmail.com","SARZEDO","MG"
"lys.duarte749586@gmail.com","LAGOA SANTA","MG"
"dalsilene.francilu173306@gmail.com","BETIM","MG"
"estevita.herodoto544374@gmail.com","RIO PRETO","MG"
"ivine.ralyson876676@gmail.com","ILICÍNEA","MG"
"neilde.areci649280@gmail.com","SANTA LUZIA","MG"
"adejailma.francilu546158@gmail.com","IBIRITÉ","MG"
"neidilson.rafani730698@gmail.com","BETIM","MG"
"estanislau.hendryck188956@gmail.com","UBERABA","MG"
"farlei.evaldson919842@gmail.com","BELO HORIZONTE","MG"
"ielza.duarte892278@gmail.com","RIBEIRÃO DAS NEVES","MG"
"loriani.luzidete195642@gmail.com","RIBEIRÃO DAS NEVES","MG"
"suyla.duarte698808@gmail.com","PRATA","MG"
"nilsirene.areci460182@gmail.com","IBIRITÉ","MG"
"ineza.adeildo805364@gmail.com","BELO HORIZONTE","MG"
"lys.palmiria981952@gmail.com","BOCAIÚVA","MG"
"jossimaria.biane971898@gmail.com","SANTA RITA DE CALDAS","MG"
"neida.jeovanio703172@gmail.com","BELO HORIZONTE","MG"
"tanubia.shenia154318@gmail.com","UBERLÂNDIA","MG"
"clobson.lauricio181220@gmail.com","BETIM","MG"
"marilir.jenifer483632@gmail.com","VESPASIANO","MG"
"laurecy.fares638026@gmail.com","DIVINO","MG"
"nabiane.lauricio251244@gmail.com","AREADO","MG"
"joivan.duarte597682@gmail.com","MORRINHOS","MT"
"cleudinice.duarte868708@gmail.com","MONTE CARMELO","MG"
"josumar.duarte320208@gmail.com","CONTAGEM","MG"
"neilde.ivna531248@gmail.com","DIVISA ALEGRE","MG"
"iure.deusomar340994@gmail.com","RIBEIRÃO DAS NEVES","MG"
"ellaine.deusidete473634@gmail.com","MONTES CLAROS","MG"
"vadirene.jenni568146@gmail.com","BETIM","MG"
"famela.lauricio482926@gmail.com","NOVA LIMA","MG"
"lincoln.lauricio836358@gmail.com","BELO HORIZONTE","MG"
"nagno.jandilucia545570@gmail.com","BELO HORIZONTE","MG"
"redilson.lauricio118364@gmail.com","ICARAÍ DE MINAS","MG"
"dalmar.duarte510792@gmail.com","ITAPAGIPE","MG"
"lys.eto860924@gmail.com","BELO HORIZONTE","MG"
"iyan.francilu671302@gmail.com","CONTAGEM","MG"
"cleudio.lauricio035862@gmail.com","POÇOS DE CALDAS","MG"
"antonelia.monalissa935980@gmail.com","IPATINGA","MG"
"arioston.jussilaine588264@gmail.com","CONTAGEM","MG"
"vandinaldo.genai561934@gmail.com","UBERABA","MG"
"josephy.cleslei922450@gmail.com","RIBEIRÃO DAS NEVES","MG"
"jonaldo.francilu014062@gmail.com","RIBEIRÃO DAS NEVES","MG"
"edianara.lauricio123354@gmail.com","BELO HORIZONTE","MG"
"irvania.carmeliza115058@gmail.com","CONTAGEM","MG"
"osmaildo.jutair004858@gmail.com","BONFIM","MG"
"islaila.jeniltom695874@gmail.com","PARAISÓPOLIS","MG"
"neil.fracisca529896@gmail.com","SANTA LUZIA","MG"
"kairo.lauricio751334@gmail.com","BELO HORIZONTE","MG"
"tayana.aurieta980024@gmail.com","TRÊS CORAÇÕES","MG"
"martiela.argulino211578@gmail.com","BELO HORIZONTE","MG"
"arisandro.adeildo331726@gmail.com","TAIOBEIRAS","MG"
"luiziene.antonira576330@gmail.com","CÁSSIA","MG"
"neidilson.lauricio128790@gmail.com","SABARÁ","MG"
"adonaide.hanrry806134@gmail.com","RIBEIRÃO DAS NEVES","MG"
"gleisiane.fracisca864988@gmail.com","CONTAGEM","MG"
"edicarlos.duarte759232@gmail.com","FORMOSO","MG"
"ricasio.lauricio984210@gmail.com","BELO HORIZONTE","MG"
"damilly.edisandra387200@gmail.com","SABARÁ","MG"
"belquis.orrana812156@gmail.com","BETIM","MG"
"clobson.lauricio757432@gmail.com","BELO HORIZONTE","MG"
"clobson.rafani989528@gmail.com","ALFENAS","MG"
"richardes.lauricio334036@gmail.com","BELO HORIZONTE","MG"
"estevita.argulino563860@gmail.com","MONTES CLAROS","MG"
"neidilson.areci279038@gmail.com","POÇOS DE CALDAS","MG"
"lys.duarte524220@gmail.com","SETE LAGOAS","MG"
"adarico.areci484678@gmail.com","SABARÁ","MG"
"evaldson.francilu509878@gmail.com","ESMERALDAS","MG"
"harim.francilu548154@gmail.com","MONTES CLAROS","MG"
"edircio.areci252548@gmail.com","RIBEIRÃO DAS NEVES","MG"
"tanile.eliziana952128@gmail.com","OURO FINO","MG"
"patriciano.duarte951992@gmail.com","VÁRZEA GRANDE","MT"
"sidei.francilu555650@gmail.com","BELO HORIZONTE","MG"
"edislandia.ademiltom743622@gmail.com","MUZAMBINHO","MG"
"ibera.cleslei561894@gmail.com","CUIABÁ","MT"
"dominiky.francilu217570@gmail.com","RIBEIRÃO DAS NEVES","MG"
"arineuza.lauricio665250@gmail.com","CUIABÁ","MT"
"neidilson.duarte333808@gmail.com","BELO HORIZONTE","MG"
"aurenizia.luzamira219432@gmail.com","RIBEIRÃO DAS NEVES","MG"
"darleno.marthus916176@gmail.com","BELO HORIZONTE","MG"
"kleide.stefny054762@gmail.com","BELO HORIZONTE","MG"
"albair.evanucia635472@gmail.com","BELO HORIZONTE","MG"
"jeneilson.areci814278@gmail.com","JUATUBA","MG"
"ednalvo.argulino644382@gmail.com","BELO HORIZONTE","MG"
"odethe.francilu151690@gmail.com","VESPASIANO","MG"
"sheylla.nabeli835412@gmail.com","BELO HORIZONTE","MG"
"gleisa.estener610044@gmail.com","MONTES CLAROS","MG"
"tanubia.lauricio244180@gmail.com","BETIM","MG"
"cleudis.duarte227784@gmail.com","BETIM","MG"
"maricelly.shenia201968@gmail.com","UBERLÂNDIA","MG"
"ediano.uelde231532@gmail.com","MACHADO","MG"
"aulerino.lauricio390840@gmail.com","SERRO","MG"
"lerissa.anabi719442@gmail.com","JANUÁRIA","MG"
"volmor.adeangela485154@gmail.com","NOVA SERRANA","MG"
"esterlania.vam641628@gmail.com","AREADO","MG"
"erande.areci551134@gmail.com","BELO HORIZONTE","MG"
"misangela.cleslei984146@gmail.com","CONTAGEM","MG"
"dinaise.jarbson425674@gmail.com","CAMANDUCAIA","MG"
"kirsten.mercinda598742@gmail.com","BELO HORIZONTE","MG"
"dalyson.adeildo636306@gmail.com","BETIM","MG"
"gilberlanio.francilu568938@gmail.com","AREADO","MG"
"alason.cleslei815460@gmail.com","CONTAGEM","MG"
"degivan.duarte065792@gmail.com","BETIM","MG"
"dioane.genai140234@gmail.com","SÃO GONÇALO DO RIO ABAIXO","MG"
"anaterra.shenia735272@gmail.com","CONTAGEM","MG"
"shelldon.shenia338974@gmail.com","BRUMADINHO","MG"
"reika.duarte422368@gmail.com","BELO HORIZONTE","MG"
"denildo.uzi119628@gmail.com","IBIRITÉ","MG"
"clodocir.duarte175642@gmail.com","UBERABA","MG"
"keylle.duarte194680@gmail.com","IBIRITÉ","MG"
"shesley.patrikc799520@gmail.com","CONTAGEM","MG"
"dioggo.duarte061964@gmail.com","IBIRITÉ","MG"
"deonaldo.duarte393106@gmail.com","POÇOS DE CALDAS","MG"
"lindecir.duarte784824@gmail.com","BETIM","MG"
"leonarda.duarte979830@gmail.com","BELO HORIZONTE","MG"
"izabelina.genai355710@gmail.com","CUIABÁ","MT"
"adones.lorhane007122@gmail.com","BELO HORIZONTE","MG"
"jonats.areci869590@gmail.com","BETIM","MG"
"kirsten.shenia519696@gmail.com","CATAS ALTAS","MG"
"niltiane.cassemira364904@gmail.com","OLIVEIRA","MG"
"elizom.djaci357764@gmail.com","BELO HORIZONTE","MG"
"danilla.esleide125898@gmail.com","VÁRZEA GRANDE","MT"
"toshinori.jenifer064396@gmail.com","VÁRZEA GRANDE","MT"
"ostelino.duarte926278@gmail.com","CONGONHAS","MG"
"mitsuru.lauricio107974@gmail.com","POUSO ALEGRE","MG"
"derlindo.jutair934224@gmail.com","ANDRADAS","MG"
"neidilson.lauricio322876@gmail.com","UBERABA","MG"
"estefhania.duarte942034@gmail.com","CAPITÃO ENÉAS","MG"
"irvania.lizaete098550@gmail.com","ESMERALDAS","MG"
"damares.gerdania343426@gmail.com","PARÁ DE MINAS","MG"
"sheylla.marthus847620@gmail.com","OURO PRETO","MG"
"nilsan.francilu253120@gmail.com","SANTA LUZIA","MG"
"dalzirene.djony950694@gmail.com","JURUAIA","MG"
"estefison.marthus309716@gmail.com","BELO HORIZONTE","MG"
"cleudis.lauricio665590@gmail.com","BETIM","MG"
"lauriano.annabelle871584@gmail.com","BELO HORIZONTE","MG"
"laurisia.duarte317794@gmail.com","PASSOS","MG"
"albetania.cleucivania612634@gmail.com","BELO HORIZONTE","MG"
"aranita.duarte417190@gmail.com","CONSELHEIRO LAFAIETE","MG"
"erothides.adeildo986160@gmail.com","JUIZ DE FORA","MG"
"leonarda.deusenita200494@gmail.com","JUIZ DE FORA","MG"
"jenefe.areci837196@gmail.com","BELO HORIZONTE","MG"
"uzimar.genai348054@gmail.com","UBERLÂNDIA","MG"
"albetania.deusomar249982@gmail.com","CURVELO","MG"
"clobson.duarte032430@gmail.com","ITAMOGI","MG"
"jenauro.eliziana049500@gmail.com","POUSO ALEGRE","MG"
"iveralda.estener799864@gmail.com","UBERABA","MG"
"izabelina.areci685528@gmail.com","DIVINÓPOLIS","MG"
"geifson.ulio812020@gmail.com","PASSOS","MG"
"alvalina.misa026030@gmail.com","BELO HORIZONTE","MG"
"jonei.francilu245412@gmail.com","BELO HORIZONTE","MG"
"andreina.maviael210974@gmail.com","OURO FINO","MG"
"osteval.duarte591778@gmail.com","NOVA LIMA","MG"
"sheylla.lailon877796@gmail.com","BETIM","MG"
"roserlane.adeangela514206@gmail.com","MONTES CLAROS","MG"
"viviene.lauricio824090@gmail.com","CUIABÁ","MT"
"adeclair.jenni537204@gmail.com","VESPASIANO","MG"
"sheylla.shenia826540@gmail.com","OURO BRANCO","MG"
"nacir.franciley083598@gmail.com","BELO HORIZONTE","MG"
